model,language,strategy,file,row_index,question,standard_answer,model_raw_output,parse_error,parse_error_msg,predicted_choice,predicted_reason,predicted_self_judgment,reason_length,is_correct,category
THUDM/GLM-4-9B-0414,zh,few_shot,economics.csv,3,当边际产量为零时,C,"{""choice"": ""C"", ""reason"": ""当边际产量为零时，总产量达到最大值，因为边际产量是总产量的变化率，为零意味着总产量不再增加。"", ""self_judgment"": ""correct""}",False,,C,当边际产量为零时，总产量达到最大值，因为边际产量是总产量的变化率，为零意味着总产量不再增加。,correct,46,True,Q
THUDM/GLM-4-9B-0414,zh,few_shot,elementary_commonsense.csv,0,我们经常吃的洋葱是植物的哪一部分,A,"{""choice"": ""B"", ""reason"": ""洋葱我们吃的是它的地下膨大叶柄，称为鳞茎，属于叶的一部分。"", ""self_judgment"": ""correct""}",False,,B,洋葱我们吃的是它的地下膨大叶柄，称为鳞茎，属于叶的一部分。,correct,29,False,C
THUDM/GLM-4-9B-0414,zh,few_shot,genetics.csv,2,以下哪些因素可以导致染色体畸变,C,"{""choice"": ""C"", ""reason"": ""辐射和化学物质都可以导致染色体畸变，正常细胞的生物化学反应不会导致染色体畸变。"", ""self_judgment"": ""correct""}",False,,C,辐射和化学物质都可以导致染色体畸变，正常细胞的生物化学反应不会导致染色体畸变。,correct,39,True,C
THUDM/GLM-4-9B-0414,zh,few_shot,nutrition.csv,2,牛磺酸含量丰富的是,B,"{""choice"": ""B"", ""reason"": ""贝类的肉质富含牛磺酸，这是科学界普遍认可的事实。"", ""self_judgment"": ""correct""}",False,,B,贝类的肉质富含牛磺酸，这是科学界普遍认可的事实。,correct,24,True,C
THUDM/GLM-4-9B-0414,zh,few_shot,college_medical_statistics.csv,2,抽样误差是由:,D,"{""choice"": ""D"", ""reason"": ""抽样误差是由于抽样过程本身导致的误差，而非测量或计算误差。"", ""self_judgment"": ""correct""}",False,,D,抽样误差是由于抽样过程本身导致的误差，而非测量或计算误差。,correct,29,True,Q
THUDM/GLM-4-9B-0414,zh,few_shot,security_study.csv,0,第二次世界大战期间，美国在日本广岛投下的原子弹名字,B,"{""choice"": ""B"", ""reason"": ""美国在日本广岛投下的原子弹名字是小男孩，这是历史事实。"", ""self_judgment"": ""correct""}",False,,B,美国在日本广岛投下的原子弹名字是小男孩，这是历史事实。,correct,27,True,C
THUDM/GLM-4-9B-0414,zh,few_shot,modern_chinese.csv,3,在下面重叠的例子中，表示“适度、适中”意义的是,A,"{""choice"": ""D"", ""reason"": ""“散散步”可以表示适度、适量的散步活动，符合“适中”的意义。"", ""self_judgment"": ""correct""}",False,,D,“散散步”可以表示适度、适量的散步活动，符合“适中”的意义。,correct,30,False,C
THUDM/GLM-4-9B-0414,zh,few_shot,philosophy.csv,4,整个人类发端以来，所有问题最终归结起来无非是,D,"{""choice"": ""D"", ""reason"": ""生死问题涵盖了人类从起源到终结的所有基本需求和挑战，包括生存和繁衍，以及生命的意义和终结。"", ""self_judgment"": ""correct""}",False,,D,生死问题涵盖了人类从起源到终结的所有基本需求和挑战，包括生存和繁衍，以及生命的意义和终结。,correct,45,True,C
THUDM/GLM-4-9B-0414,zh,few_shot,machine_learning.csv,1,从给定的句子、段落中识别人名、组织名的过程称为,A,"{""choice"": ""A"", ""reason"": ""命名实体识别(NER)是自然语言处理中用于识别文本中特定实体（如人名、组织名）的过程，与问题描述中的任务直接相关。"", ""self_judgment"": ""correct""}",False,,A,命名实体识别(NER)是自然语言处理中用于识别文本中特定实体（如人名、组织名）的过程，与问题描述中的任务直接相关。,correct,57,True,L
THUDM/GLM-4-9B-0414,zh,few_shot,education.csv,0,以下不属于职业教育课程模式特点的是,C,"{""choice"": ""B"", ""reason"": ""职业教育课程模式强调适应性、实用性和针对性，但不一定具有共适性，因为不同职业的需求差异较大。"", ""self_judgment"": ""correct""}",False,,B,职业教育课程模式强调适应性、实用性和针对性，但不一定具有共适性，因为不同职业的需求差异较大。,correct,46,False,L
THUDM/GLM-4-9B-0414,zh,few_shot,college_law.csv,3,不作为犯罪的主观方面,D,"{""choice"": ""D"", ""reason"": ""不作为犯罪的主观方面可以是故意也可以是过失，因为不作为犯罪是指行为人违反法律直接规定的义务，而义务的违反可以是故意不履行也可以是过失不履行。"", ""self_judgment"": ""correct""}",False,,D,不作为犯罪的主观方面可以是故意也可以是过失，因为不作为犯罪是指行为人违反法律直接规定的义务，而义务的违反可以是故意不履行也可以是过失不履行。,correct,70,True,L
THUDM/GLM-4-9B-0414,zh,few_shot,anatomy.csv,3,咽的分部,C,"{""choice"": ""C"", ""reason"": ""咽分为鼻咽部、口咽部和喉咽部，咽的分部包括这三个部分。选项C只提到了鼻咽部，不全面。"", ""self_judgment"": ""incorrect""}",False,,C,咽分为鼻咽部、口咽部和喉咽部，咽的分部包括这三个部分。选项C只提到了鼻咽部，不全面。,incorrect,42,True,C
THUDM/GLM-4-9B-0414,zh,few_shot,philosophy.csv,3,美学属于（）范畴,B,"{""choice"": ""B"", ""reason"": ""美学是哲学的一个分支，主要研究美、艺术和经验的价值和本质。"", ""self_judgment"": ""correct""}",False,,B,美学是哲学的一个分支，主要研究美、艺术和经验的价值和本质。,correct,29,True,C
THUDM/GLM-4-9B-0414,zh,few_shot,elementary_chinese.csv,1,成语“一衣带水”中的“水”原指,C,"{""choice"": ""C"", ""reason"": ""成语“一衣带水”中的“水”通常指长江，因为长江是中国最长的河流，也是历史上与许多朝代和地理概念相关的河流，与成语的意境相符。"", ""self_judgment"": ""correct""}",False,,C,成语“一衣带水”中的“水”通常指长江，因为长江是中国最长的河流，也是历史上与许多朝代和地理概念相关的河流，与成语的意境相符。,correct,62,True,C
THUDM/GLM-4-9B-0414,zh,few_shot,conceptual_physics.csv,4,电路中能产生持续电流的条件是,A,"{""choice"": ""A"", ""reason"": ""电路中产生持续电流需要电源提供电压和形成通路保证电流的流动。"", ""self_judgment"": ""correct""}",False,,A,电路中产生持续电流需要电源提供电压和形成通路保证电流的流动。,correct,30,True,L
THUDM/GLM-4-9B-0414,zh,few_shot,college_medicine.csv,4,胆汁中于消化有关的是,A,"{""choice"": ""A"", ""reason"": ""胆盐在消化过程中帮助脂肪分解和吸收，与消化有直接关系。"", ""self_judgment"": ""correct""}",False,,A,胆盐在消化过程中帮助脂肪分解和吸收，与消化有直接关系。,correct,27,True,L
THUDM/GLM-4-9B-0414,zh,few_shot,agronomy.csv,0,肉牛屠宰后，胴体的哪个部位肉质较好,C,"{""choice"": ""C"", ""reason"": ""大腿部位的肉质较好，因为它是肉牛肌肉最发达的部位，纤维较粗但肉味浓郁。"", ""self_judgment"": ""correct""}",False,,C,大腿部位的肉质较好，因为它是肉牛肌肉最发达的部位，纤维较粗但肉味浓郁。,correct,35,True,C
THUDM/GLM-4-9B-0414,zh,few_shot,public_relations.csv,0,公共关系作为一积职业和学科，最早产生于,B,"{""choice"": ""B"", ""reason"": ""公共关系作为职业和学科最早产生于20世纪初的美国，由乔治·帕克等人推广发展。"", ""self_judgment"": ""correct""}",False,,B,公共关系作为职业和学科最早产生于20世纪初的美国，由乔治·帕克等人推广发展。,correct,38,True,C
THUDM/GLM-4-9B-0414,zh,few_shot,college_medicine.csv,2,与线粒体内膜结合疏松容易被提取分离的细胞色素是,B,"{""choice"": ""A"", ""reason"": ""细胞色素C是线粒体内膜上的一个可溶蛋白，与其他组分结合较疏松，因此容易被提取分离。"", ""self_judgment"": ""correct""}",False,,A,细胞色素C是线粒体内膜上的一个可溶蛋白，与其他组分结合较疏松，因此容易被提取分离。,correct,41,False,L
THUDM/GLM-4-9B-0414,zh,few_shot,world_religions.csv,0,加尔文最开始在哪里进行宗教改革。,D,"{""choice"": ""D"", ""reason"": ""加尔文最初在1518年前往瑞士的日内瓦，并在那里开始了他的宗教改革活动。"", ""self_judgment"": ""correct""}",False,,D,加尔文最初在1518年前往瑞士的日内瓦，并在那里开始了他的宗教改革活动。,correct,36,True,C
THUDM/GLM-4-9B-0414,zh,few_shot,elementary_information_and_technology.csv,2,计算机处理信息时， 一个英文字母占用的字节数是,A,"{""choice"": ""A"", ""reason"": ""通常情况下，一个英文字母在计算机中占用1个字节的存储空间，使用ASCII编码表示。"", ""self_judgment"": ""correct""}",False,,A,通常情况下，一个英文字母在计算机中占用1个字节的存储空间，使用ASCII编码表示。,correct,41,True,Q
THUDM/GLM-4-9B-0414,zh,few_shot,virology.csv,1,病毒体核心的主要物质是,B,"{""choice"": ""B"", ""reason"": ""病毒体的核心主要包含遗传物质，即核酸（DNA或RNA）"", ""self_judgment"": ""correct""}",False,,B,病毒体的核心主要包含遗传物质，即核酸（DNA或RNA）,correct,27,True,C
THUDM/GLM-4-9B-0414,zh,few_shot,legal_and_moral_basis.csv,3,体现统治阶级意志的，由国家制定或认可的，并由国家强制力保障实施的社会规范是,B,"{""choice"": ""B"", ""reason"": ""法律规范是体现统治阶级意志的，由国家制定或认可的，并由国家强制力保障实施的社会规范，符合题目描述。"", ""self_judgment"": ""correct""}",False,,B,法律规范是体现统治阶级意志的，由国家制定或认可的，并由国家强制力保障实施的社会规范，符合题目描述。,correct,49,True,C
THUDM/GLM-4-9B-0414,zh,few_shot,arts.csv,3,话剧《龙须沟》的作者是,A,"{""choice"": ""A"", ""reason"": ""话剧《龙须沟》的作者是老舍，这是中国现代话剧的经典作品之一。"", ""self_judgment"": ""correct""}",False,,A,话剧《龙须沟》的作者是老舍，这是中国现代话剧的经典作品之一。,correct,30,True,C
THUDM/GLM-4-9B-0414,zh,few_shot,education.csv,1,学科课程的代表人物是,C,"{""choice"": ""A"", ""reason"": ""赫尔巴特是传统学科课程的主要代表人物，强调系统化的学科知识和教师中心论。"", ""self_judgment"": ""correct""}",False,,A,赫尔巴特是传统学科课程的主要代表人物，强调系统化的学科知识和教师中心论。,correct,36,False,C
THUDM/GLM-4-9B-0414,zh,few_shot,high_school_physics.csv,0,某⼈先向东⾛2m，接着向⻄⾛6m，最后向南⾛3m，则他在这段运动中的位移的⼤⼩和路程分别是,A,"{""choice"": ""A"", ""reason"": ""位移为东2米减西6米加南3米的向量合成，大小为sqrt(2^2+(6-2)^2)=sqrt(4+16)=sqrt(20)=2sqrt(5)，约等于5m；路程为2+6+3=11m。"", ""self_judgment"": ""correct""}",False,,A,位移为东2米减西6米加南3米的向量合成，大小为sqrt(2^2+(6-2)^2)=sqrt(4+16)=sqrt(20)=2sqrt(5)，约等于5m；路程为2+6+3=11m。,correct,89,True,Q
THUDM/GLM-4-9B-0414,zh,few_shot,astronomy.csv,4,太阳的光谱型是,D,"{""choice"": ""D"", ""reason"": ""太阳的光谱型是G型，属于黄白色恒星。"", ""self_judgment"": ""correct""}",False,,D,太阳的光谱型是G型，属于黄白色恒星。,correct,18,True,Q
THUDM/GLM-4-9B-0414,zh,few_shot,agronomy.csv,4,羊胴体中，肉质较好的部位是,C,"{""choice"": ""C"", ""reason"": ""后腿肉通常肉质较细嫩，味道较好，是羊胴体中常见的优质部位。"", ""self_judgment"": ""correct""}",False,,C,后腿肉通常肉质较细嫩，味道较好，是羊胴体中常见的优质部位。,correct,29,True,C
THUDM/GLM-4-9B-0414,zh,few_shot,human_sexuality.csv,0,心理学研究表明，在交际方面,D,"{""choice"": ""B"", ""reason"": ""心理学研究表明，在交际方面，男女的表现没有一致的优劣之分，受到多种因素的影响，如个体差异、情境等。"", ""self_judgment"": ""correct""}",False,,B,心理学研究表明，在交际方面，男女的表现没有一致的优劣之分，受到多种因素的影响，如个体差异、情境等。,correct,49,False,C
THUDM/GLM-4-9B-0414,zh,few_shot,genetics.csv,1,组成核酸的核苷酸和碱基各有几种,A,"{""choice"": ""A"", ""reason"": ""核酸由核苷酸和碱基组成。核苷酸有四种（脱氧核糖核苷酸或核糖核苷酸），碱基有五种（A, T, G, C, U），所以总共有8种。"", ""self_judgment"": ""correct""}",False,,A,"核酸由核苷酸和碱基组成。核苷酸有四种（脱氧核糖核苷酸或核糖核苷酸），碱基有五种（A, T, G, C, U），所以总共有8种。",correct,63,True,Q
THUDM/GLM-4-9B-0414,zh,few_shot,anatomy.csv,2,属于右心房的结构是,D,"{""choice"": ""B"", ""reason"": ""室上嵴是右心房和右心室之间的结构，而肉柱、乳头肌和梳状肌主要分布在心室。"", ""self_judgment"": ""correct""}",False,,B,室上嵴是右心房和右心室之间的结构，而肉柱、乳头肌和梳状肌主要分布在心室。,correct,36,False,C
THUDM/GLM-4-9B-0414,zh,few_shot,professional_psychology.csv,1,活泼好动或行动缓慢是人的（）特性的表现。,B,"{""choice"": ""B"", ""reason"": ""活泼好动或行动缓慢描述的是人的精力状态和反应速度，这是气质特性的一种表现，与性格的稳定性不同。"", ""self_judgment"": ""correct""}",False,,B,活泼好动或行动缓慢描述的是人的精力状态和反应速度，这是气质特性的一种表现，与性格的稳定性不同。,correct,47,True,C
THUDM/GLM-4-9B-0414,zh,few_shot,arts.csv,2,吴带当风是指谁的绘画风格,D,"{""choice"": ""D"", ""reason"": ""吴带当风是描述唐代著名画家吴道子的绘画风格，以其线条流畅、飘逸如带风得名。"", ""self_judgment"": ""correct""}",False,,D,吴带当风是描述唐代著名画家吴道子的绘画风格，以其线条流畅、飘逸如带风得名。,correct,37,True,C
THUDM/GLM-4-9B-0414,zh,few_shot,security_study.csv,1,（）不是主动式声呐的特点。,A,"{""choice"": ""B"", ""reason"": ""主动式声呐发射声波并接收回波，容易被目标察觉，侦察距离相对被动式较短。"", ""self_judgment"": ""correct""}",False,,B,主动式声呐发射声波并接收回波，容易被目标察觉，侦察距离相对被动式较短。,correct,35,False,C
THUDM/GLM-4-9B-0414,zh,few_shot,public_relations.csv,1,市场领导者定位的战略思想是,A,"{""choice"": ""A"", ""reason"": ""市场领导者定位战略思想是先入为主，通过率先占领市场来建立品牌权威和优势地位。"", ""self_judgment"": ""correct""}",False,,A,市场领导者定位战略思想是先入为主，通过率先占领市场来建立品牌权威和优势地位。,correct,38,True,C
THUDM/GLM-4-9B-0414,zh,few_shot,high_school_physics.csv,3,油罐⻋后⾯都有⼀条拖地的铁链，其作⽤是,D,"{""choice"": ""D"", ""reason"": ""油罐车行驶时由于摩擦会产生静电，拖地铁链可以将静电导入大地，避免静电引发火灾或爆炸，这是安全措施。"", ""self_judgment"": ""correct""}",False,,D,油罐车行驶时由于摩擦会产生静电，拖地铁链可以将静电导入大地，避免静电引发火灾或爆炸，这是安全措施。,correct,49,True,C
